sku_cd,demand_class,abc_class,total_qty,latest_stock_qty,avg_aging,stockout_rate,stock_snapshots,weekly_velocity,coverage_weeks,stock_risk
MHJDSZY03HD00L,Lumpy,C,20.0,0.0,,,,0.0,,low
MHJDSZY03HD00M,Lumpy,C,26.0,0.0,,,,0.0,,low
MHJDSZY03HD00S,Intermittent,C,8.0,0.0,,,,0.0,,low
MHJEAMM03ET00M,Intermittent,C,27.0,5.0,475.0,0.0,26.0,0.0,,low
MHJDSMM06BK2XL,Intermittent,B,54.0,0.0,,0.0,6.0,0.0,,low
MHJDSMM07EG00L,Intermittent,C,12.0,0.0,,,,0.0,,low
MHJDSMM07EG00M,Intermittent,C,13.0,0.0,,,,0.0,,low
MHJDSMM07EG00S,Intermittent,C,5.0,0.0,,,,0.0,,low
MHJDSMM07EG0XL,Intermittent,C,8.0,0.0,,,,0.0,,low
MHJDSZY01CO00L,Lumpy,C,44.0,0.0,,,,0.0,,low
MHJDSZY01CO00M,Lumpy,C,21.0,0.0,,,,0.0,,low
MHJDSZY01CO0XL,Lumpy,C,30.0,0.0,,,,0.0,,low
MHJDSMM04WH00M,Intermittent,C,41.0,0.0,,0.0,6.0,0.0,,low
MHJDSMM04WH00S,Intermittent,C,10.0,0.0,,0.0,4.0,0.0,,low
MHJDSMM04WH0XL,Intermittent,C,8.0,0.0,,0.0,4.0,0.0,,low
MHJDSMM06BK00L,Intermittent,B,104.0,0.0,,0.0,4.0,0.0,,low
MHJDSMM06BK00M,Intermittent,B,110.0,0.0,,0.0,7.0,0.0,,low
MHJDSMM06BK00S,Intermittent,B,70.0,0.0,,0.0,4.0,0.0,,low
MHJDSMM06BK0XL,Intermittent,B,76.0,0.0,,0.0,6.0,0.0,,low
MHJDSMM06BK0XS,Intermittent,C,6.0,0.0,,,,0.0,,low
MHJDSJP02GR00M,Intermittent,C,32.0,0.0,,,,0.0,,low
MHJDSJP02GR00S,Intermittent,C,14.0,0.0,,,,0.0,,low
MHJDSJP02GR0XL,Intermittent,C,17.0,0.0,,,,0.0,,low
MHJDSMM03BK00L,Intermittent,C,19.0,1.0,148.0,0.0,26.0,0.0,,low
MHJDSMM03BK00M,Intermittent,C,15.0,0.0,,0.0,9.0,0.0,,low
MHJDSMM03BK00S,Intermittent,C,6.0,0.0,,0.0,2.0,0.0,,low
MHJDSMM03BK0XL,Intermittent,C,2.0,0.0,,,,0.0,,low
MHJDSMM04WH00L,Intermittent,C,30.0,0.0,,0.0,6.0,0.0,,low
MEXASMM34WT042,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM34WT044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM35CO042,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM35CO043,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM35WT041,Intermittent,C,5.0,0.0,,,,0.0,,low
MEXASMM35WT042,Intermittent,C,6.0,0.0,,,,0.0,,low
MEXASMM35WT043,Intermittent,C,3.0,0.0,,,,0.0,,low
MEXASMM35WT044,Intermittent,C,5.0,0.0,,,,0.0,,low
MHJESBC06BK052,Intermittent,C,5.0,0.0,,0.0,6.0,0.0,,low
MHJESMM01ED00L,Intermittent,C,31.0,0.0,,,,0.0,,low
MHJESMM01ED00M,Intermittent,B,53.0,0.0,,0.0,7.0,0.0,,low
MHJESMM01ED0XL,Intermittent,C,22.0,0.0,,0.0,5.0,0.0,,low
MHJESMM04BK044,Intermittent,C,5.0,12.0,836.2727272727273,0.0,26.0,0.0,,low
MHJESMM04BK046,Intermittent,C,4.0,26.0,679.6666666666666,0.0,26.0,0.0,,low
MHJESMM04BK050,Intermittent,C,4.0,6.0,782.0,0.0,26.0,0.0,,low
MEXASMM34WT041,Intermittent,C,3.0,0.0,,,,0.0,,low
MHJESBC04BK00L,Intermittent,B,78.0,10.0,944.9,0.0,26.0,0.0,,low
MHJESBC04BK00M,Intermittent,B,115.0,10.0,950.3,0.0,26.0,0.0,,low
MHJESBC04BK00S,Intermittent,B,58.0,1.0,948.0,0.0,26.0,0.0,,low
MHJESBC04BK0XL,Intermittent,C,37.0,3.0,936.6666666666666,0.0,26.0,0.0,,low
MHJESBC05VD2XL,Lumpy,C,8.0,9.0,976.625,0.0,26.0,0.0,,low
MHJESBC06BK046,Intermittent,C,21.0,13.0,972.3076923076923,0.0,26.0,0.0,,low
MHJESBC06BK048,Intermittent,C,28.0,13.0,910.0,0.0,26.0,0.0,,low
MHJESBC06BK050,Intermittent,C,14.0,15.0,873.3571428571429,0.0,26.0,0.0,,low
MHJEAMM04ND044,Intermittent,C,1.0,3.0,731.3333333333334,0.0,26.0,0.0,,low
MHJEAMM04ND046,Intermittent,C,3.0,7.0,660.7142857142857,0.0,26.0,0.0,,low
MHJEAMM04ND048,Intermittent,C,2.0,2.0,483.0,0.0,26.0,0.0,,low
MHJEAMM04ND050,Intermittent,C,1.0,1.0,729.0,0.0,26.0,0.0,,low
MHJEAMM08CO00L,Intermittent,C,16.0,5.0,423.0,0.0,26.0,0.0,,low
MHJEAMM08CO00S,Intermittent,C,18.0,9.0,523.25,0.0,26.0,0.0,,low
MHJEAMM08CO0XL,Intermittent,C,12.0,2.0,321.0,0.0,25.0,0.0,,low
MHJESBC02WI00L,Intermittent,C,42.0,4.0,962.75,0.0,26.0,0.0,,low
MHJESMM04CO046,Intermittent,C,3.0,21.0,752.875,0.0,26.0,0.0,,low
MHJESMM04CO048,Intermittent,C,3.0,14.0,837.5454545454545,0.0,26.0,0.0,,low
MHJESMM05CO2XL,Intermittent,C,43.0,13.0,942.0833333333334,0.0,26.0,0.0,,low
MHJFAMM04CO00M,Intermittent,C,8.0,39.0,361.96153846153845,0.0,26.0,0.0,,low
MEXASMM15WT041,Intermittent,C,16.0,0.0,,,,0.0,,low
MEXASMM15WT042,Intermittent,C,6.0,0.0,,,,0.0,,low
MEXASMM15WT043,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM15WT044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM45H3040,Intermittent,C,22.0,0.0,,,,0.0,,low
MEXASMM45H3041,Lumpy,C,35.0,0.0,,,,0.0,,low
MEXASMM45H3042,Lumpy,C,22.0,0.0,,,,0.0,,low
MEXASMM45H3043,Lumpy,C,10.0,0.0,,,,0.0,,low
MEXASMM45H3044,Intermittent,C,7.0,0.0,,,,0.0,,low
MEXASMM46WT040,Intermittent,C,22.0,0.0,,,,0.0,,low
MEXASMM46WT041,Lumpy,C,34.0,0.0,,,,0.0,,low
MHJESMM04BK052,Intermittent,C,5.0,3.0,919.0,0.0,26.0,0.0,,low
MEXASMM37CO041,Intermittent,B,59.0,0.0,,,,0.0,,low
MEXASMM37CO042,Lumpy,C,42.0,0.0,,,,0.0,,low
MEXASMM37CO043,Lumpy,C,19.0,0.0,,,,0.0,,low
MEXASMM37CO044,Intermittent,C,12.0,0.0,,,,0.0,,low
MEXASMM37H1041,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM37H1043,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM37H1044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM37WT041,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM36BK041,Intermittent,C,8.0,0.0,,,,0.0,,low
MEXASMM36BK042,Intermittent,C,6.0,0.0,,,,0.0,,low
MEXASMM36BK043,Intermittent,C,3.0,0.0,,,,0.0,,low
MEXASMM36BK044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM37BK041,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM37BK042,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM37BK043,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM37BK044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM33WT041,Lumpy,B,70.0,0.0,,,,0.0,,low
MEXASMM33WT042,Lumpy,C,41.0,0.0,,,,0.0,,low
MEXASMM33WT043,Lumpy,C,13.0,0.0,,,,0.0,,low
MEXASMM33WT044,Lumpy,C,7.0,0.0,,,,0.0,,low
MHJFSMM03CO00S,Intermittent,C,43.0,19.0,447.2857142857143,0.0,26.0,0.0,,low
MHJFSMM03CO0XL,Intermittent,C,44.0,10.0,545.8571428571429,0.0,26.0,0.0,,low
MHJFSMM03CO0XS,Intermittent,C,17.0,5.0,537.8,0.0,26.0,0.0,,low
MHJFSMM06I9044,Intermittent,C,17.0,2.0,422.0,0.0,26.0,0.0,,low
MEXASMM21R4043,Intermittent,C,9.0,0.0,,,,0.0,,low
MEXASMM21R4044,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM21R4045,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM21R4046,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM30CO041,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM31WT041,Intermittent,C,3.0,0.0,,,,0.0,,low
MEXASMM31WT042,Intermittent,C,5.0,0.0,,,,0.0,,low
MEXASMM31WT044,Intermittent,C,1.0,0.0,,,,0.0,,low
MEXASMM19WT042,Intermittent,C,4.0,0.0,,,,0.0,,low
MEXASMM19WT044,Intermittent,C,2.0,0.0,,,,0.0,,low
MEXASMM21BK041,Intermittent,C,23.0,0.0,,,,0.0,,low
MEXASMM21BK042,Intermittent,C,20.0,0.0,,,,0.0,,low
MEXASMM21BK043,Intermittent,C,13.0,0.0,,,,0.0,,low
MEXASMM21BK044,Intermittent,C,3.0,0.0,,,,0.0,,low
MEXASMM21R4041,Intermittent,C,13.0,0.0,,,,0.0,,low
MEXASMM21R4042,Intermittent,C,9.0,0.0,,,,0.0,,low
MEXASMM19CO041,Intermittent,C,32.0,0.0,,,,0.0,,low
MEXASMM19CO042,Intermittent,C,17.0,0.0,,,,0.0,,low
MEXASMM19CO043,Intermittent,C,13.0,0.0,,,,0.0,,low
MEXASMM19CO044,Intermittent,C,5.0,0.0,,,,0.0,,low
MEXASMM19CO045,Intermittent,C,9.0,0.0,,,,0.0,,low
MEXASMM19CO046,Intermittent,C,6.0,0.0,,,,0.0,,low
MEXASMM19H1041,Intermittent,C,9.0,0.0,,,,0.0,,low
MEXASMM19WT041,Intermittent,C,2.0,0.0,,,,0.0,,low
MHM9SNX01LU046,Intermittent,C,3.0,0.0,,,,0.0,,low
MHM9SNX01LU048,Intermittent,C,12.0,6.0,341.0,0.0,26.0,0.0,,low
MHM9SNX01LU050,Lumpy,C,8.0,3.0,341.0,0.0,26.0,0.0,,low
MHM9SNX29SV046,Intermittent,C,2.0,2.0,148.0,0.0,25.0,0.0,,low
MHM9SNX29SV048,Intermittent,C,2.0,6.0,148.0,0.0,25.0,0.0,,low
MHM9SNX29SV050,Lumpy,C,4.0,4.0,148.0,0.0,25.0,0.0,,low
MHMFAMM01EG00M,Intermittent,C,8.0,9.0,400.2857142857143,0.0,26.0,0.0,,low
MHNDSMM02MT00L,Intermittent,C,15.0,0.0,,,,0.0,,low
MHJFSMM13BK00M,Intermittent,C,16.0,0.0,,0.0,5.0,0.0,,low
MHJFSMM13BK00S,Intermittent,C,16.0,0.0,,0.0,5.0,0.0,,low
MHJFSMM13EG00L,Intermittent,C,4.0,0.0,,,,0.0,,low
MHJFSMM13EG00M,Intermittent,C,8.0,0.0,,,,0.0,,low
MHJFSMM13EG00S,Intermittent,C,10.0,0.0,,,,0.0,,low
MHJGSBC01GK0XL,Intermittent,C,12.0,8.0,253.25,0.0,23.0,0.0,,low
MHJGSMM03BW0XS,Intermittent,C,9.0,6.0,259.2,0.0,24.0,0.0,,low
MHKCSJP03GC001,Intermittent,C,13.0,10.0,1196.3333333333333,0.0,26.0,0.0,,low
MHJFSMM11Q40XS,Intermittent,C,21.0,0.0,,0.0,10.0,0.0,,low
MHJFSMM12BK00L,Intermittent,C,8.0,0.0,,,,0.0,,low
MHJFSMM12BK00M,Intermittent,C,14.0,0.0,,0.0,3.0,0.0,,low
MHJFSMM12BK00S,Intermittent,C,16.0,0.0,,,,0.0,,low
MHJFSMM12EG00L,Intermittent,C,4.0,0.0,,,,0.0,,low
MHJFSMM12EG00M,Intermittent,C,10.0,0.0,,,,0.0,,low
MHJFSMM12EG00S,Intermittent,C,9.0,0.0,,,,0.0,,low
MHJFSMM13BK00L,Intermittent,C,8.0,0.0,,,,0.0,,low
MHJFSMM06I9052,Intermittent,C,8.0,1.0,607.0,0.0,26.0,0.0,,low
MHJFSMM08EG048,Intermittent,C,2.0,28.0,529.5625,0.0,26.0,0.0,,low
MHJFSMM08EG050,Intermittent,C,4.0,23.0,529.7333333333333,0.0,26.0,0.0,,low
MHJFSMM08EG052,Intermittent,C,2.0,11.0,562.5,0.0,26.0,0.0,,low
MHJFSMM11Q400L,Intermittent,C,23.0,1.0,204.0,0.0,26.0,0.0,,low
MHJFSMM11Q400M,Intermittent,C,38.0,1.0,441.0,0.0,26.0,0.0,,low
MHJFSMM11Q400S,Lumpy,C,34.0,1.0,441.0,0.0,26.0,0.0,,low
MHJFSMM11Q40XL,Intermittent,C,12.0,0.0,,0.0,6.0,0.0,,low
MHP8SMM72BK00S,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP8SMM72BK0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9ADA87BK00L,Lumpy,B,90.0,0.0,,,,0.0,,low
MHP9ADA87BK00M,Lumpy,B,49.0,0.0,,,,0.0,,low
MHP9ADA87BK00S,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9ADA87BK0XL,Intermittent,B,48.0,0.0,,,,0.0,,low
MHP9ALC10EG00L,Intermittent,C,13.0,0.0,,,,0.0,,low
MHP9ALC10EG00M,Intermittent,C,40.0,0.0,,,,0.0,,low
MHP8AMM31MT00L,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP8AMM33BK00L,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP8AMM33BK00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP8AMM33BK00S,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP8AMM33BK0XL,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP8AMM33VA00L,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP8SMM72BK00L,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP8SMM72BK00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP6A2K38WT00M,Intermittent,C,1.0,0.0,,0.0,2.0,0.0,,low
MHP7S2K05BK00M,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP7S2K05WI00L,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP7S2K05WI00M,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP7SMM59VY00S,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP7SMM59VY0XL,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP7SOC58BK029,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP7SOC58BK030,Intermittent,C,1.0,0.0,,,,0.0,,low
MHNDSMM02MT00M,Intermittent,C,18.0,0.0,,,,0.0,,low
MHNDSMM03BK00L,Intermittent,B,81.0,0.0,,0.0,4.0,0.0,,low
MHNDSMM03BK00M,Intermittent,B,82.0,0.0,,,,0.0,,low
MHNDSMM03BK00S,Intermittent,C,40.0,0.0,,,,0.0,,low
MHNDSMM03BK0XL,Intermittent,B,63.0,0.0,,0.0,4.0,0.0,,low
MHNDSMM03BK0XS,Intermittent,C,15.0,0.0,,0.0,3.0,0.0,,low
MHNDSMM03BK2XL,Intermittent,C,28.0,0.0,,,,0.0,,low
MHNFAMM01Y000M,Intermittent,C,1.0,19.0,343.6666666666667,0.0,25.0,0.0,,low
MHP9ARA45BK046,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9ARA45BK048,Intermittent,C,16.0,0.0,,,,0.0,,low
MHP9ARA45BK050,Intermittent,C,17.0,0.0,,0.0,2.0,0.0,,low
MHP9ARA45BK052,Intermittent,C,7.0,0.0,,,,0.0,,low
MHP9SMM41BK00L,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP9SMM41BK00M,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9SMM41HG00L,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9SMM41HG0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9ARA43G8046,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP9ARA43G8050,Intermittent,C,5.0,0.0,,,,0.0,,low
MHP9ARA44BK030,Lumpy,C,39.0,0.0,,,,0.0,,low
MHP9ARA44BK031,Lumpy,C,37.0,5.0,2576.0,0.0,26.0,0.0,,low
MHP9ARA44BK032,Lumpy,C,41.0,0.0,,,,0.0,,low
MHP9ARA44BK033,Intermittent,C,20.0,0.0,,,,0.0,,low
MHP9ARA44BK034,Lumpy,C,4.0,0.0,,,,0.0,,low
MHP9ARA44BK035,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9AMV14WO00S,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9AMV25BK046,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP9AMV25BK048,Intermittent,C,10.0,0.0,,,,0.0,,low
MHP9AMV25BK050,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP9AMV25BK052,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9ARA42BK046,Intermittent,C,28.0,0.0,,,,0.0,,low
MHP9ARA42BK048,Intermittent,C,6.0,0.0,,,,0.0,,low
MHP9ARA42BK052,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9AMM16G600L,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9AMM16G600M,Intermittent,C,19.0,0.0,,,,0.0,,low
MHP9AMM16G600S,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9AMM16G60XL,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP9AMM85VS00L,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP9AMM85VS0XL,Intermittent,C,4.0,0.0,,,,0.0,,low
MHP9AMV14WO00L,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9AMV14WO00M,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPAAMM01BK048,Intermittent,C,26.0,0.0,,0.0,2.0,0.0,,low
MHPAAMM01BK050,Intermittent,C,19.0,0.0,,,,0.0,,low
MHPAAMM01BK052,Intermittent,C,10.0,0.0,,,,0.0,,low
MHPAAMM04BK00L,Intermittent,C,9.0,0.0,,,,0.0,,low
MHPAAMM04BK00M,Intermittent,C,6.0,0.0,,,,0.0,,low
MHPAAMM04BK00S,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPAAMM04BK0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPAAMM05BK00L,Intermittent,C,29.0,0.0,,,,0.0,,low
MHPAADS01VW052,Intermittent,C,19.0,0.0,,,,0.0,,low
MHPAADS01VW054,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPAAMD01VW00L,Intermittent,C,15.0,0.0,,,,0.0,,low
MHPAAMD01VW00M,Intermittent,C,12.0,0.0,,,,0.0,,low
MHPAAMD01VW00S,Intermittent,C,12.0,0.0,,,,0.0,,low
MHPAAMD01VW0XL,Intermittent,C,9.0,0.0,,,,0.0,,low
MHPAAMD01VW2XL,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPAAMM01BK046,Intermittent,C,14.0,0.0,,0.0,2.0,0.0,,low
MHP9SNX15YW048,Intermittent,C,5.0,0.0,,,,0.0,,low
MHP9SNX15YW050,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP9SNX60BK046,Intermittent,C,1.0,1.0,2647.0,0.0,26.0,0.0,,low
MHP9SNX60BK048,Intermittent,C,3.0,0.0,,,,0.0,,low
MHP9SNX60BK050,Intermittent,C,3.0,0.0,,,,0.0,,low
MHPAADS01VW046,Intermittent,C,20.0,0.0,,,,0.0,,low
MHPAADS01VW048,Intermittent,B,47.0,0.0,,,,0.0,,low
MHPAADS01VW050,Intermittent,C,41.0,0.0,,,,0.0,,low
MHP9SMM43BK00L,Intermittent,C,5.0,0.0,,,,0.0,,low
MHP9SMM43BK0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9SMM65OR048,Intermittent,C,2.0,0.0,,,,0.0,,low
MHP9SMM65OR050,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9SMM72HD050,Intermittent,C,1.0,0.0,,,,0.0,,low
MHP9SNX13SV048,Intermittent,C,3.0,2.0,148.0,0.0,25.0,0.0,,low
MHP9SNX13SV050,Intermittent,C,1.0,2.0,148.0,0.0,25.0,0.0,,low
MHP9SNX15YW046,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASJP03EG00L,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASJP03EG00M,Intermittent,C,3.0,0.0,,,,0.0,,low
MHPASMM01FJ046,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASMM01FJ048,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPASMM01FJ050,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPASMM03EG00L,Lumpy,C,10.0,0.0,,,,0.0,,low
MHPASMM03EG00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMM03R400L,Intermittent,C,16.0,0.0,,,,0.0,,low
MHPASJP01MT00L,Intermittent,C,3.0,0.0,,,,0.0,,low
MHPASJP01MT00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASJP01MT00S,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASJP02BK00M,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPASJP02EG00L,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASJP02EG00M,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASJP03BK00L,Insufficient,No Sales,0.0,0.0,,,,0.0,,low
MHPASJP03BK00M,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPASBM01CO00L,Intermittent,C,21.0,0.0,,,,0.0,,low
MHPASBM01CO00M,Intermittent,C,35.0,0.0,,,,0.0,,low
MHPASBM01CO00S,Intermittent,C,11.0,0.0,,,,0.0,,low
MHPASBM01CO0XL,Intermittent,C,23.0,0.0,,,,0.0,,low
MHPASBM02CO00L,Intermittent,C,18.0,0.0,,,,0.0,,low
MHPASBM02CO00M,Intermittent,C,14.0,0.0,,,,0.0,,low
MHPASBM02CO00S,Intermittent,C,13.0,0.0,,,,0.0,,low
MHPASBM02CO0XL,Intermittent,C,13.0,0.0,,0.0,23.0,0.0,,low
MHPAAMM05BK00M,Intermittent,C,29.0,0.0,,,,0.0,,low
MHPAAMM05BK00S,Intermittent,C,17.0,0.0,,,,0.0,,low
MHPAAMM05BK0XL,Intermittent,C,12.0,0.0,,,,0.0,,low
MHPAAMM05BK2XL,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPAAMM06BK046,Intermittent,C,3.0,0.0,,,,0.0,,low
MHPAAMM06BK048,Intermittent,C,8.0,0.0,,,,0.0,,low
MHPAAMM06BK050,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPAAMM06BK052,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMV11BT00S,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASMV11BT0XL,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMV12BK046,Intermittent,C,43.0,0.0,,,,0.0,,low
MHPASMV12BK048,Lumpy,B,76.0,0.0,,0.0,6.0,0.0,,low
MHPASMV12BK050,Intermittent,B,70.0,0.0,,0.0,6.0,0.0,,low
MHPASMV12BK052,Intermittent,C,9.0,0.0,,0.0,6.0,0.0,,low
MHPBAMM01BK046,Intermittent,C,17.0,0.0,,,,0.0,,low
MHPBAMM01BK048,Intermittent,C,32.0,0.0,,,,0.0,,low
MHPASMV07BT050,Intermittent,C,11.0,0.0,,,,0.0,,low
MHPASMV07BT052,Intermittent,C,8.0,0.0,,,,0.0,,low
MHPASMV08BT046,Intermittent,C,16.0,0.0,,,,0.0,,low
MHPASMV08BT048,Intermittent,C,13.0,0.0,,,,0.0,,low
MHPASMV08BT050,Intermittent,C,17.0,0.0,,,,0.0,,low
MHPASMV08BT052,Intermittent,C,7.0,0.0,,,,0.0,,low
MHPASMV11BT00L,Intermittent,C,7.0,0.0,,,,0.0,,low
MHPASMV11BT00M,Lumpy,C,4.0,0.0,,,,0.0,,low
MHPASMV02BT048,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMV02BT050,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASMV03BT00L,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPASMV03BT0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPASMV03FJ00L,Intermittent,C,6.0,0.0,,,,0.0,,low
MHPASMV03FJ00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMV07BT046,Intermittent,C,12.0,0.0,,,,0.0,,low
MHPASMV07BT048,Intermittent,C,16.0,0.0,,,,0.0,,low
MHPASMM03R400M,Intermittent,C,21.0,0.0,,,,0.0,,low
MHPASMM03R400S,Intermittent,C,15.0,0.0,,,,0.0,,low
MHPASMM03R40XL,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPASMM04FJ00L,Intermittent,C,4.0,0.0,,,,0.0,,low
MHPASMM04FJ00M,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPASMM04FJ00S,Intermittent,C,3.0,0.0,,,,0.0,,low
MHPASMM04FJ0XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPASMV02BT046,Intermittent,C,2.0,0.0,,,,0.0,,low
MHPBSMM01B2052,Intermittent,C,6.0,0.0,,0.0,4.0,0.0,,low
MHPBSMM03WO046,Intermittent,C,25.0,0.0,,,,0.0,,low
MHPBSMM03WO048,Intermittent,C,31.0,0.0,,0.0,2.0,0.0,,low
MHPBSMM03WO050,Intermittent,C,31.0,0.0,,,,0.0,,low
MHPBSMM03WO052,Intermittent,C,23.0,0.0,,,,0.0,,low
MHPBSMM03WO054,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPBSMM04BK00L,Intermittent,B,56.0,0.0,,,,0.0,,low
MHPBSMM04BK00M,Intermittent,B,48.0,0.0,,,,0.0,,low
MHPBASP03BK00L,Intermittent,C,42.0,0.0,,,,0.0,,low
MHPBASP03BK00M,Intermittent,C,34.0,0.0,,,,0.0,,low
MHPBASP03BK00S,Intermittent,C,37.0,0.0,,,,0.0,,low
MHPBASP03BK0XL,Lumpy,C,14.0,0.0,,,,0.0,,low
MHPBASP03BK2XL,Intermittent,C,1.0,0.0,,,,0.0,,low
MHPBSMM01B2046,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPBSMM01B2048,Intermittent,C,14.0,0.0,,,,0.0,,low
MHPBSMM01B2050,Intermittent,C,9.0,0.0,,,,0.0,,low
MHPBASP01BK00S,Intermittent,B,56.0,0.0,,0.0,4.0,0.0,,low
MHPBASP01BK0XL,Intermittent,B,63.0,0.0,,,,0.0,,low
MHPBASP01BK2XL,Intermittent,C,30.0,0.0,,,,0.0,,low
MHPBASP02BK00L,Intermittent,C,17.0,0.0,,,,0.0,,low
MHPBASP02BK00M,Intermittent,C,21.0,0.0,,,,0.0,,low
MHPBASP02BK00S,Intermittent,C,22.0,0.0,,,,0.0,,low
MHPBASP02BK0XL,Intermittent,C,5.0,0.0,,,,0.0,,low
MHPBASP02BK0XS,Intermittent,C,8.0,0.0,,,,0.0,,low
MHPBAMM01BK050,Intermittent,C,30.0,1.0,1854.0,0.0,26.0,0.0,,low
MHPBAMM01BK052,Intermittent,C,14.0,0.0,,,,0.0,,low
MHPBAMM02BK046,Intermittent,C,17.0,0.0,,0.0,5.0,0.0,,low
MHPBAMM02BK048,Intermittent,C,41.0,0.0,,0.0,4.0,0.0,,low
