sku_cd,demand_class,abc_class,total_qty,eligible_min_24_weeks,stock_risk,coverage_weeks,weekly_velocity,promo_lift,promo_influence,recommended_action
MXKEAAC01E4001,Intermittent,B,47.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSMM07BK0XL,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM04WT00M,Intermittent,C,47.0,True,high,0.0,0.5,,unknown,use_intermittent_or_hierarchical_forecast
MWBGSEA05BK001,Intermittent,B,47.0,True,low,12.0,0.9166666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MESBATQ03LU038,Lumpy,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJDSBC01EH00S,Lumpy,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESESMM02BK040,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCAMM03EH00S,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCAMM01WT0XS,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTFSMM10XC00M,Intermittent,C,47.0,True,low,54.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MWHCATA02R0001,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM17L800S,Intermittent,C,47.0,True,low,56.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MHACAMM03WO2XL,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFECAMM01WT00L,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSBC02EH3XS,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZCATT04BW001,Lumpy,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAMM01WT2XL,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSZY02CO00M,Lumpy,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDSMM13BK036,Intermittent,B,47.0,True,low,11.0,1.0,,unknown,use_intermittent_or_hierarchical_forecast
MESCASW03MT038,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDAMM08BK038,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHAEAMM07CO00M,Intermittent,C,47.0,True,low,28.799999999999997,0.4166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MHACSMM01L300M,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZGSTA06CO001,Intermittent,C,47.0,False,low,1656.0,0.08333333333333333,,unknown,cold_start_attribute_pooling
MHAESMM10BK00S,Lumpy,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTDSMM04J70XS,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMRFSTA08T1001,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZASSE01R4001,Lumpy,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESGSMM06CO040,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZDSUP01CO001,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCBAMM02BK046,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESEAAJ06XC041,Intermittent,B,47.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MESEAAJ07CO038,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWRAABF02RP001,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESGSAS01CO040,Intermittent,B,47.0,True,low,97.19999999999999,0.8333333333333334,,unknown,use_intermittent_or_hierarchical_forecast
MYAASDQ01QG001,Lumpy,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPAADS01VW048,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTEAMM07WT0XS,Intermittent,B,47.0,True,low,240.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHTESMM08CO00L,Intermittent,B,47.0,True,low,24.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MWSCSUP04R4001,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWDBAUP01BK001,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSEAAK01CK001,Intermittent,B,47.0,True,low,271.2,0.4166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MWPDSUP06CO001,Lumpy,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDAMM08BK465,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAMM09EG0XL,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCSMM02Y300M,Lumpy,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDASW01J8041,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFJESMM05WI042,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWECSJP01N0001,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTESMM08L900S,Intermittent,B,47.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHADAJP02GR00L,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTEAMM01BK00L,Intermittent,B,47.0,True,low,12.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHPDSMM11BK0XL,Intermittent,C,47.0,True,high,0.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHTFAMM01CO00L,Intermittent,B,47.0,True,low,30.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHTEAMM10BK0XL,Intermittent,B,47.0,True,medium,6.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MXAESAK01L8001,Intermittent,B,47.0,True,low,18.545454545454547,0.9166666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHTDAMM10BK00M,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXESAJ03BD043,Intermittent,C,47.0,True,low,96.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFADSMM01WG00M,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFABAMM01O90XS,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MELESMM01Y9001,Intermittent,C,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESCSMM05I6039,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFABAMM01O900L,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXAAMM11CO041,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFACSSX01QV00S,Intermittent,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZASVI03T1001,Lumpy,B,47.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXL8AVI92T1001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCGSMM02CO00L,Intermittent,C,46.0,True,low,150.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MXZAAMD01BK001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBAMM03WT041,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCAMM07BK00L,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFYASBM04WT00S,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYLDSUP01CO001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCAMM04WT00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCSSX01BK00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM19Q400M,Intermittent,C,46.0,True,high,0.0,0.9166666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MESBALM01BK037,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTCABO09WB001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESBABC02WT037,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZEAAK02Y9001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJDAMM01BK00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXC9ABT24JF001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWPAATN07RP001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM10ED00S,Intermittent,C,46.0,True,low,12.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MESESAJ03BW038,Intermittent,C,46.0,True,low,54.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFPCAMM02BK00S,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDAMM08XC00M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXCAMM13H9044,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXLAAMD02JH001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWZGSAK01BK001,Intermittent,C,46.0,True,low,17.6,1.25,,unknown,use_intermittent_or_hierarchical_forecast
MESESSW02I9035,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFDSMM08VT001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESFSMM05BK040,Intermittent,C,46.0,True,low,12.923076923076923,1.0833333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MEXESMM04CO043,Lumpy,C,46.0,True,high,0.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MEZCAZY08CO001,Lumpy,C,46.0,True,low,20.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MHJCSMM04WT00M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESGSAS01CO038,Intermittent,C,46.0,True,low,55.0,1.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFGSMM05BK001,Intermittent,C,46.0,True,low,400.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MEXFSMM03VC041,Intermittent,C,46.0,True,low,84.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFTFSMM15PZ00L,Intermittent,C,46.0,True,low,72.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHECAMM03BK00M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZCAZY01WT001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX8AMM60O9045,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJFAMM01VC0XL,Intermittent,C,46.0,True,low,42.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MEZDAMM04U9001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZCATT06BW001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSMM16WT00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWRASPA10QG001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYSASDA01IH001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESCATD01ED039,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYSAALM01QH001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDATD01CO040,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDATD01BK036,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHADSMM01BK00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDAMM02B7040,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFC8SMM02RU00S,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAESMM03P600L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBSMM04WT042,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJEAMM03ET00S,Intermittent,C,46.0,True,low,33.6,0.4166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MEXEAAJ01WG041,Intermittent,C,46.0,True,low,168.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MFTDSMM02WG00M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFASMM12QE001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXEAAJ01BK046,Intermittent,C,46.0,True,low,222.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MEFASKA01QE001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBATQ03LU043,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXEBSVI14QH001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTDAMM01CO0XL,Intermittent,C,46.0,True,low,28.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MWR9ABN92RU001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHWDSMM01HO00S,Intermittent,C,46.0,True,low,12.0,0.3333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MFACSSX01QV00M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHXCSMM02CO00M,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSCSUP03JF001,Intermittent,C,46.0,True,low,36.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM01BK00L,Intermittent,C,46.0,True,low,19.2,0.4166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MWECSJP01CO001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDAJP02EG00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSDAUP01CO001,Intermittent,C,46.0,True,low,12.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHYASBM01WT00S,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFADAMM01U70XS,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHADAJP02EG0XL,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFWDSMM04CO0XS,Intermittent,C,46.0,True,medium,4.363636363636364,0.9166666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFABSMM02B20XL,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHECSMM01Y500M,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHADSJP02BK00L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTESMM07VD3XL,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDSMM07J7420,Intermittent,C,46.0,True,low,12.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MEXCAMM10BW046,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYIASDQ01QE001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MECAAMM02CO001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPFSMM04VC00L,Intermittent,C,46.0,True,low,84.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFJDSBC01EH00S,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTASSE01BK001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHHCSSX01BK00S,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXCSCK01EG043,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFJCAMM03LI00S,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWPAATN02T1001,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYBESAK03OQ090,Lumpy,C,46.0,True,low,30.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MEXCSCK11R000L,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDASW02WT042,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDATD03WT043,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHHFSMM011B050,Intermittent,C,46.0,True,low,21.0,0.6666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHHESMM02IG044,Intermittent,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHHFSMM04Q400M,Intermittent,C,46.0,True,high,3.0,0.3333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MEF9SMM24YW001,Lumpy,C,46.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCSCK02YW2XL,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZBSMM04MA001,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDATD03CO040,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDSSY01CO041,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDSLD01BK042,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXDATD04BK046,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSDSTA02QH001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTESMM11BK00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPESBC04BK048,Intermittent,C,45.0,True,low,276.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHPESBC02WI00L,Intermittent,C,45.0,True,low,300.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MFJDSBC01EH00M,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSAAPA09QH001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWECSJP01BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHWFSMM03XC00L,Intermittent,C,45.0,True,low,15.428571428571427,1.1666666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MHACSSX03BW00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTEABC01WT00L,Intermittent,C,45.0,True,low,76.5,0.6666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHYASBM01LU0XS,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTAADA02O4001,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWSCSUP06CO001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWPASXS01BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWBEAEA03P9001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCAMM09WT00M,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTBAMM02R000M,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCCAMM02L300L,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTFSBC01WT00S,Intermittent,C,45.0,True,low,192.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MHTESMM02VC00L,Intermittent,C,45.0,True,low,29.142857142857142,0.5833333333333334,,unknown,use_intermittent_or_hierarchical_forecast
MUV8SVY04BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPAAMM07BK00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MELBSVD08BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXADSUP04CO001,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSZY02BK0XL,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTFAMM03WT00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEGCSMM03BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHADSJP01BK00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXAAMM11BK045,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDAMM08BK036,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBSMM04WT043,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESDATD04BK040,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZFSTA12CO001,Intermittent,C,45.0,True,low,59.14285714285714,1.1666666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MFTDAMM08XC00L,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAMM01WT00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESCAMM11L6040,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHWFSMM02VC00L,Intermittent,C,45.0,True,low,15.0,1.6666666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MYLAAKM02R8001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXSCATC01JZ001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESESMM04XJ039,Intermittent,C,45.0,True,low,44.25,1.3333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MEXESMM05BK045,Intermittent,C,45.0,True,low,126.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MFTESMM03P600S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSMM04WO00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFGSMM02L8001,Intermittent,C,45.0,True,low,40.0,0.75,,unknown,use_intermittent_or_hierarchical_forecast
MWKASSE01BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTFSMM17BK0XL,Intermittent,C,45.0,True,low,15.157894736842106,1.5833333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHT8AMM05RU00M,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFECAMM01O900M,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTGSMM01WT00M,Intermittent,C,45.0,True,low,26.08695652173913,1.9166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
MESAAMM17CO038,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTCAMM03EH00M,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEGBAMM08NR001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEF7AMM01H2001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPCAMM04LI00S,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWHFSTA01BK001,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWDASCY03R4001,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAZY02BK00L,Lumpy,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWKGATA02I8001,Intermittent,C,45.0,False,low,90.78260869565217,3.8333333333333335,,unknown,cold_start_attribute_pooling
MWPFSTA02CK001,Intermittent,C,45.0,True,low,24.0,0.75,,unknown,use_intermittent_or_hierarchical_forecast
MXBEATA01BK100,Intermittent,C,45.0,True,low,27.0,0.3333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MHJDAMM01BK00M,Intermittent,C,45.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFJESBC01VD00L,Intermittent,C,44.0,True,medium,7.199999999999999,0.8333333333333334,,unknown,use_intermittent_or_hierarchical_forecast
MYBFSUM02I9080,Intermittent,C,44.0,True,low,40.0,0.25,,unknown,use_intermittent_or_hierarchical_forecast
MEXBSMM13O9046,Intermittent,C,44.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBSMM13O9045,Lumpy,C,44.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZEAAK05WT001,Lumpy,C,44.0,True,low,60.0,0.4166666666666667,,unknown,use_intermittent_or_hierarchical_forecast
